id,theta,E,ra,dec
53622569000,7.24,32.8115,308.74,-29.98
143191970600,46.5,32.8011,205.85,-8.52
72361152100,49.24,32.7951,180.48,-13.57
60684021500,43.78,32.7939,28.31,-46.43
100581517000,17.85,32.7852,320.02,-51.38
102530597100,56.62,32.7749,61.74,-21.5
173420362300,21.96,32.773,176.18,-35.52
162766210500,51.51,32.7715,64.97,-2.57
102836935000,15.49,32.7592,76.73,-43.23
72508429700,63.6361,32.7583,106.082,26.3343
73481953200,70.6459,32.7501,358.21,-24.7964
112326458100,56.32,32.7501,335.09,19.5
61411888000,34.47,32.7455,112.56,-46.35
123446769200,59.76,32.7453,183.58,-28.58
51932190900,69.8882,32.7414,23.6095,-57.6154
122744965400,64.2836,32.7393,166.808,-79.9766
90303654900,46.85,32.7382,96.1,-54.46
100576648300,51.58,32.7377,254.99,-50.61
42293596400,54.55,32.735,157.34,-36.49
140828303100,17.05,32.7347,259.95,-44.3
100485216500,63.3507,32.7246,221.324,-67.1787
150224441200,40.31,32.7204,91.65,-9.35
151587906000,72.7238,32.7098,293.394,24.8732
70783248300,70.061,32.7066,35.2943,29.7253
61665717100,49.35,32.6905,283.74,4.94
122933518800,72.228,32.6878,244.018,24.9963
133340277700,64.5149,32.6752,56.0337,-76.9756
101704830500,4.84,32.664,215.63,-32.17
100538323800,43.53,32.6636,221.76,-0.85
62496922600,35.22,32.6577,43.15,-4.13
81882688400,25.77,32.6555,129.91,-15.06
130207988600,8.17,32.6477,195.44,-31.86
121267104200,21.38,32.6465,245,-35.29
123275405800,22.97,32.6424,64.43,-28.66
112614450800,30.92,32.6326,273.27,-10.45
70021152700,40.19,32.6233,305.08,-23.72
62847632700,28.44,32.6085,114.56,-17.22
171425079200,73.9658,32.6026,307.008,-45.5564
62538322600,33.58,32.5981,68.88,-66.91
70160406600,26.48,32.5946,251.8,-61.18
173096078501,36.77,32.5929,56.11,-71.7
52761503400,61.9856,32.5784,201.566,24.9234
110611971300,52.67,32.5775,284.16,-41.93
92271911800,29.85,32.5738,192.42,-42.28
141262235801,43.05,32.5632,113.85,-19.01
141965393300,50.95,32.5584,218.66,-12.46
51060908200,35.31,32.5556,30.56,-61.94
90773863100,46.93,32.5489,69.63,8.27
112471115300,8.31,32.5455,150,-32.63
60722705600,14.07,32.5422,36.58,-21.19
150610343500,18.71,32.5403,298.07,-20.35
72212750900,48.16,32.5391,119.36,-67.62
90088322200,19.48,32.5334,210.92,-54.59
170755380600,41.56,32.5261,129.62,1.62
122513020400,39.95,32.5198,265.13,-19.1
170423380000,31.9,32.515,358.81,-24.43
111596671401,45.7,32.5105,225.63,-61.84
142495010400,51.02,32.5089,14.32,-49.32
150203105000,49.57,32.497,312.02,-11.23
173366797600,76.0535,32.4961,275.086,-68.3586
140947335701,42.16,32.4943,204.85,-69.61
91765983200,8.68,32.4729,282.83,-30.41
113530794000,78.8599,32.4692,168.63,16.3257
162323115800,40.26,32.4678,258.44,-33.63
90432742100,28.17,32.4623,9.67,-63.25
111727841500,32.69,32.46,306.48,-41.85
100253953300,64.7186,32.448,120.692,-32.2785
92351629800,59.53,32.4418,64.13,-56.32
100800056100,55.8,32.4361,340.62,-2.36
71533088900,54.52,32.4234,105.97,13.98
153480659900,43.47,32.4233,200.6,-77.9
90166236700,30.51,32.423,137.76,-5.96
143345519200,64.1974,32.4175,359.048,6.83097
101720272000,8.97,32.4124,42.08,-32.88
161896897201,20.57,32.4097,344.58,-23.47
171806474700,62.6843,32.4046,274.993,23.1503
162643781900,37.6,32.3979,221.78,-36.61
142931569800,47.91,32.3928,263.44,-74.43
71556960800,65.3407,32.3902,321.496,24.7325
172152764400,34.5,32.3839,194.87,-68.31
83345668200,48.53,32.3765,103.24,-11.15
63091394200,27.23,32.3644,245.43,-30.73
162657390100,57.38,32.3597,344.42,-42.8
121972540400,48.07,32.3538,190.36,-4.5
121055248000,34.47,32.344,160.59,-2.57
71821334500,24.92,32.3341,113.27,-27.67
122046014900,36.59,32.3268,342.99,-23.64
83264344900,72.3082,32.3191,278.691,-8.71392
111844731300,36.79,32.309,248.92,-70.52
152870331800,76.9842,32.3067,151.171,41.6534
81390260800,55.05,32.3061,75.02,-53.68
181243514300,60.945,32.2871,36.4729,-46.9692
130631293500,70.903,32.2866,229.038,-45.1217
81473952000,55.23,32.2818,141.55,17.1
151564446600,53.63,32.281,160.55,10.55
140486781800,58.92,32.2745,208.19,17.95
52381600000,79.2519,32.2632,44.61,-40.6642
52810119800,28,32.2614,145.16,-9.44
110347576200,38.58,32.2548,245.45,-61.52
52001019000,51.8,32.2494,70.28,12.6
172261418100,12.32,32.2478,117.8,-35.02
91200453000,27.76,32.2473,321.24,-20.55
180660782500,75.791,32.2423,331.986,37.3653
140595267800,18.93,32.2351,105.6,-35.4
142457969700,45.57,32.2246,13.2,-25.32
112561741600,31.04,32.2039,136.57,-44.5
172687909500,59.6,32.1967,126.19,10.56
152765947000,48.72,32.1883,34.81,7.98
92655192700,26.85,32.1866,314.5,-12.05
100643138300,38.46,32.1854,5.77,-66.28
170262980301,57.23,32.1848,294.17,-26.24
150806643900,69.565,32.1766,144.486,2.68858
122291316700,33.57,32.1617,156.88,-11.19
91962790400,37.51,32.1526,203.56,-25.65
100026285400,70.1645,32.1482,139.724,31.0742
131772007900,19.14,32.1478,128.11,-48.29
53116937500,58.87,32.1376,46.38,9.11
100925545200,33.93,32.1336,184.06,-2.92
112173105900,44.63,32.1312,173.08,4.93
130243431200,58.68,32.1163,306.36,-31.23
102455826600,63.4379,32.1135,304.344,20.7788
152722927200,45.28,32.1108,266.92,-79.13
131418071500,56.98,32.0913,40.85,-39.75
111353526300,58.64,32.0913,19.77,-80.23
142907809900,66.4535,32.0847,148.319,15.4393
92200845300,42.94,32.0808,46.59,-48.38
102212322700,37.59,32.0796,208.33,-25.33
132000402400,46.88,32.0683,98.02,0.12
121201195000,45.24,32.0582,55.03,-4.82
43281479400,13.91,32.0526,249.32,-28.06
133535894901,60.9902,32.0418,2.16812,-46.3182
90590950900,46.23,32.0366,320.61,-81.08
141494482200,43.33,32.032,204.75,-77.48
172315945400,14.6,32.0293,314.47,-45.9
53617555200,9.72,32.024,154.69,-42.95
92656706100,12.51,32.0101,17.09,-36.39
151418330200,9.35,32.0083,328.54,-29.53
161070333900,75.2308,32.0048,78.3242,-48.0001
171813807500,35.38,32.0043,197.56,-0.6
60337448200,31.01,32.0031,198.93,-4.61
113650447400,78.7114,32.0026,168.826,19.0273
133611237700,70.8132,32.0018,215.156,22.3763
170308153400,37.11,31.9873,174.58,-38.44
141802212700,47.57,31.987,57.62,-47.77
71805977300,38.04,31.9726,257.56,-2.18
60937006100,60.4203,31.9633,347.242,-77.0512
52420546700,58.85,31.9593,13.22,-73.34
60543416700,53.85,31.9591,35.19,17.64
60292692100,45.24,31.9565,10.39,-79.98
120826708001,47.75,31.9508,237.16,5.6
130310103400,70.073,31.9504,195.247,15.7882
123334710800,70.2653,31.9478,292.693,-24.9067
72843140800,67.7146,31.9459,303.56,19.5907
120441745300,28.36,31.9328,291.1,-43.49
173567268201,41.6,31.9225,191.64,-23.38
91936491800,56.48,31.9194,338.84,15.09
52984833300,47.66,31.9062,41.92,-75.8
142492495900,55.02,31.9043,112.94,-80.59
141470074900,30.99,31.8987,15.8,-8.13
151531698800,65.1618,31.8872,330.417,-60.6306
151717119700,46.76,31.8721,258.8,-34.81
52787660100,47.65,31.8713,149.66,-63.11
100096841900,26.91,31.8653,124.45,-16.23
181858418300,47.14,31.8565,28.63,12.08
92030060200,38.78,31.8563,96.53,-23.91
181653622600,38.17,31.8423,116.77,-55.63
133125672801,79.2678,31.8412,86.0662,28.1339
100620171100,25.62,31.8383,309.67,-31.34
100931807600,68.8062,31.8155,117.192,-50.4213
152443249100,48.84,31.7887,286.08,-31.72
120175413700,55.26,31.7821,161.62,-34.03
171741877700,65.9394,31.7806,352.518,-64.3217
82720978600,56.89,31.7789,69.86,-69.77
133135981600,44.95,31.7673,85.12,-4.69
72926764700,32.44,31.7661,54.24,-3.25
91733708100,62.7582,31.7577,196.791,24.4859
132902388700,79.7322,31.7512,303.639,13.3256
133298319100,32.32,31.7473,172.68,-66.86
143243574700,77.7668,31.743,61.7753,-37.2986
151028504201,74.8803,31.7318,285.479,37.0565
141674700500,56.43,31.7243,208.98,20.96
112533062400,77.4245,31.7238,170.559,19.9449
102324107700,25.68,31.7228,277.54,-53
90097332300,35.36,31.7217,122.76,-35.17
130634458900,24.34,31.7195,98.65,-10.9
123117656100,50,31.7087,127.86,13.83
120233337800,59.23,31.7063,65.2,-2.02
142807789200,70.7245,31.6846,176.612,-26.6077
150945689600,20.3,31.677,160.77,-49.44
71314507600,21.94,31.6769,189.92,-50.61
92062839400,53.48,31.6757,211.5,3.93
111903228600,45.35,31.6719,169.5,10.14
141873592200,18.82,31.6653,162.16,-38.38
50294496500,36.47,31.6587,29.05,-20.89
131245137500,26.28,31.6564,219.46,-32.01
71701993700,40.52,31.6556,153.8,-51.36
82933036500,21.07,31.6436,291.63,-35.86
60281656000,36.74,31.6432,325.57,-2.58
92206365800,38.32,31.6398,284.95,-40.22
163421941100,63.9333,31.6375,170.964,-59.0198
92990420800,52.88,31.6369,89.31,-79.78
122667292300,42.28,31.6359,101.71,-70.43
180574375400,74.5885,31.6149,172.882,-17.2614
132646786600,52.84,31.6146,75.34,1.3
90022019800,54.21,31.6103,299.89,19.02
173227055900,42.19,31.6095,153.97,-65.31
103604537100,59.22,31.6044,346.76,3.1
152490355000,53.79,31.5998,29.75,-80.54
173335570601,49.63,31.5983,34.76,-84.68
132694587600,68.054,31.5938,326.217,30.579
142980237001,44.49,31.5924,176.67,-78.51
52783750800,31.95,31.5913,256.12,-63.18
90476448900,49.65,31.5778,203.84,0.4
150644349800,18.55,31.5713,91.4,-53.66
140755431401,38.46,31.5517,105.87,-29.76
141290067500,72.571,31.5428,62.4163,-18.9067
141124750800,34.72,31.5417,202.49,-52.13
162843110900,70.9342,31.5413,356.288,-42.5166
100708367300,55.66,31.5383,338.8,-34.36
60910981300,69.7896,31.5288,95.3187,-61.0878
120367242900,44.89,31.5235,176.34,8.4
170055220101,70.9128,31.5215,96.2879,32.5466
91886703500,75.9153,31.5181,57.7861,-39.5585
130475053000,44.64,31.5101,166.83,-60.51
170935201900,74.0534,31.5097,159.509,38.8014
160982507000,9.31,31.5094,46.39,-27.24
130321289500,61.4085,31.5075,265.768,18.8084
52154834400,55.84,31.5009,246.12,17.55
172257032501,31.53,31.5004,43.78,-29.72
51181503400,63.4196,31.4947,48.0511,25.8583
101373163100,67.2618,31.4946,164.779,15.3342
170104013400,13.05,31.4836,14.53,-29.64
100677057900,66.6909,31.4688,345.183,-73.6534
151715383300,48.91,31.4674,310.86,-65.31
100536029800,78.2291,31.4652,239.119,-12.2849
132163719000,31.02,31.46,257.52,-48.47
90923062900,54.78,31.4514,57.89,18.43
170824195400,37.36,31.4497,102.18,1.83
143645013900,33.74,31.4488,54.09,-1.77
131410850000,43.63,31.4468,40.77,6.04
60202653200,45.37,31.4431,41.07,-48.81
171370176100,38.79,31.434,310.43,-63.67
171973348800,15.28,31.4319,168.3,-43.09
120655294200,61.8916,31.4319,41.927,-59.5397
71844501100,13.6,31.4257,215.68,-22.23
160735346600,36.17,31.4169,136.31,-0.12
82951730400,50.96,31.4079,270.88,-82.03
92735060100,72.0082,31.4073,107.615,-67.5607
131132315000,59.06,31.4037,42,21.6
122502734100,31.57,31.401,198.36,-5.81
91511878400,29.85,31.3914,83.51,-5.63
162803336200,59.91,31.3878,351.41,-54.12
80645632000,43.13,31.3815,203.15,-39.04
83087702600,67.2008,31.3805,349.466,-70.9012
152465193900,38.75,31.3732,352.68,-22.85
71215631400,24.29,31.3674,199.37,-11.37
113098334700,56.96,31.3607,66.79,-44.96
100977565000,17.55,31.3604,283.29,-42.22
40326496500,54.42,31.3602,75.69,-56.81
113003783700,24.49,31.3575,334.47,-35.31
82996058700,50.37,31.3463,32.93,15.03
151333972100,36.82,31.3429,192.48,-33.61
180550250300,23.77,31.3407,266,-58.01
111520881300,64.1044,31.3407,272.66,-74.9104
110923425600,35.72,31.3404,124.27,-59.95
161727243300,75.7185,31.3384,56.6978,-31.0659
163216091600,44.74,31.3352,79.75,6.04
91334590300,45.92,31.3285,214.16,-7.8
51022725700,64.5121,31.3152,197.258,-76.1809
142945771701,59.88,31.31,326.16,-3.85
131714181200,23.98,31.3061,194.18,-59.36
181656284900,19.93,31.3001,262.87,-19.23
150523220901,50.84,31.2995,105.3,-51.74
150102025401,58.74,31.299,28.14,-53.21
90121628000,27.88,31.2987,285.08,-7.95
141908404100,46.26,31.298,22.93,10.63
140834578700,28.54,31.2953,137.83,-9.55
123391297200,56.71,31.2918,292.22,-6.97
120960544700,23.91,31.2839,345.9,-55.52
81878024600,50.21,31.2804,319.16,-13.96
133147836500,78.4641,31.2774,100.682,39.0531
90303830400,48.86,31.2746,7.21,2.31
150554883300,71.6628,31.2743,35.5968,-8.09342
92481224000,36.29,31.2567,100.6,-38.81
60922495400,55.68,31.2519,319.91,-70.7
81972166400,17.82,31.2484,115.78,-27.57
72445161300,20.96,31.2422,308.17,-14.44
153076718700,31.74,31.228,99.41,-13.64
100020107600,60.1118,31.222,285.396,-22.0223
131612275900,56.19,31.214,18.16,-69.47
113580401000,64.6305,31.2119,135.449,-39.9838
181803462600,14.72,31.1974,190.8,-37.78
151831420900,55.75,31.1931,125.38,9.64
151482420900,33.14,31.1889,98.88,-68.2
162191063800,5,31.186,114.8,-38.64
132446769200,29.05,31.1843,14.02,-64.2
150595547300,30.93,31.177,174.66,-25.61
111546306500,22.17,31.1417,281.25,-54.61
180116547700,36.78,31.1415,106.92,-9.16
123325926700,51.62,31.1409,62.51,16.54
123303463200,58.37,31.1408,264.86,-6.32
123588140500,12.35,31.1371,195.15,-43.38
170394778000,32.09,31.133,55.2,-22.92
103031995200,10.02,31.1296,221.79,-31.04
122131427500,63.6811,31.1285,229.868,-69.5553
130270803400,25.88,31.1205,292.5,-56.98
163456222000,16.17,31.1173,80.7,-49.68
100172663100,60.418,31.1149,72.0313,-63.0461
123528490800,19.07,31.102,186.59,-16.57
72687366600,60.9384,31.0891,342.414,-41.0905
162281996900,17.11,31.0809,160.01,-18.03
71704091400,51.24,31.0752,249.86,-82.29
160857796200,49.43,31.0697,265.31,13.89
181291622100,39.31,31.0669,96.48,-46.61
83582734900,74.2991,31.0615,214.709,-43.8785
152345913700,61.582,31.058,251.394,-33.9722
140461287700,34.9,31.0544,282.41,-10.85
122546657400,59.48,31.0538,126.04,-76.66
113418482600,51.08,31.0505,141.26,-0.03
133180316700,19.64,31.0446,187.79,-17.43
181592149300,52.61,31.0104,147.81,-9.6
131894272200,51.22,31.0047,169.66,-6.08
130452922200,56.25,31.0014,308.89,-31.71
142341000100,44.49,31.0001,181.36,-61.4
72546280200,40.01,30.9958,29.81,-3.94
131578400300,49.06,30.9926,335.13,9.24
103397132700,52.32,30.9904,49.66,-56.72
171257866300,55.2,30.9872,288.77,18.11
122873050000,60.8434,30.987,312.331,1.84821
162512281700,62.0395,30.9799,121.758,-23.3378
50881629700,27.63,30.979,6.13,-63.01
110117793400,29.63,30.9743,150.37,-35.17
100616449400,25.14,30.9729,154.28,-24.13
142013636300,25.21,30.9627,200.07,-60.4
172971139000,34.97,30.9624,230.68,-58.99
43126766500,51.96,30.9581,59.26,12.54
150593629601,54.57,30.9538,104.47,0.56
113541438800,37.22,30.9208,306.89,-41.26
93441837900,43.96,30.9207,253.98,7.27
82163971300,31.88,30.914,196.96,-59.41
131061873900,64.9865,30.9122,311.188,-35.8588
162951528700,43.2,30.8941,261.47,-45.49
163620108300,5.91,30.891,217.3,-38.75
82494706600,64.5672,30.8902,356.146,-7.12475
113447112500,31.32,30.8894,111.12,-7.39
180131441500,66.6544,30.8877,350.288,-7.14751
82316637500,30.46,30.8842,27.99,-24.08
121073778200,19.63,30.8748,97.98,-21.37
113607183900,18.7,30.8716,142.54,-54.02
163043640500,30.82,30.8711,272.92,-59.85
141423704300,26.95,30.8568,151.96,-9.07
171630316000,51.69,30.8516,330.32,-16.73
72385976700,35.36,30.8498,19.18,-49.94
103592729600,52.29,30.8464,11.64,-13.65
81776187800,25.48,30.8373,264.52,-57.51
152491652200,23.31,30.8278,154.18,-14.09
160610390700,34.25,30.8248,330.18,-41.37
92517742600,35.65,30.8187,17.71,-54.25
60871320600,28.79,30.8129,329.28,-14.71
103446515200,20.68,30.8068,127.09,-42.38
112007354700,39.15,30.8049,308.19,-61.55
93528458400,38.88,30.7981,152.91,-67.56
81041242100,57.62,30.7955,93.79,-66.59
153200305400,21.87,30.7934,194.9,-18.85
122766938400,56.36,30.7922,90.79,7.63
120976965400,76.9768,30.7892,344.177,-43.8524
142291429400,40.31,30.7743,154.26,1.49
162314403500,50.81,30.7699,315.95,-17.42
141925525400,9.86,30.7561,258.91,-36.57
110052983100,67.0692,30.7516,69.2975,-41.2912
160271077100,46.99,30.7468,326.51,-11.38
162644677400,32.84,30.7382,332.9,-13.24
53014861900,50.67,30.7239,315.16,2.93
152035591301,26.78,30.7238,317.48,-38.01
62281017600,63.4786,30.7209,73.164,11.9905
112793260500,44.28,30.7192,308.94,-72.79
100727400100,55.89,30.7183,280.02,-2.46
110683337600,73.591,30.7137,81.2588,34.775
120120341400,22.95,30.7063,238.37,-58.4
142190132400,51.41,30.7051,358.71,-63.33
113535127702,51.53,30.7029,62.12,15.62
100792094500,54.84,30.7018,94.16,-56.55
180530100000,39.74,30.6952,219.89,-29.9
63192230100,21.04,30.6892,233.81,-31.17
121171366601,15.24,30.6831,4.66,-32.22
53316860000,20.48,30.6813,111.81,-15.91
172742236600,15.73,30.6717,220.54,-50.16
182407774000,44.36,30.6699,93.47,-11.29
142882315100,39.06,30.6629,277.91,-60.77
162135032400,26.87,30.6614,274.56,-62.05
120737954700,63.9643,30.6547,165.773,-47.85
113290930400,66.2636,30.6483,257.711,16.2394
132275869400,62.9905,30.6431,184.293,-78.932
173582302500,38.72,30.6414,334.07,-11.76
130090939800,62.6598,30.6276,333.398,-26.8824
70432984100,30.17,30.6258,340.99,-33.32
103424199600,11.04,30.6091,350.73,-39.79
110376300300,25.32,30.6064,181.09,-33.53
42398404000,9.91,30.6049,84.86,-43.01
101571427600,28.3,30.6011,30.13,-44.1
121765148700,61.2399,30.5981,185.328,0.370337
161811872500,10.82,30.5858,120.22,-34.93
123006712800,42.5,30.5788,102.95,-8.71
80580312700,33.01,30.5697,314.88,-21.45
51733212700,56.32,30.5665,162.74,20.71
150600540200,44.95,30.5613,340.68,-20.26
171364573500,33.74,30.553,178.92,-1.45
123267384900,54.83,30.548,201.81,-65.97
151538181601,13.73,30.5477,351.53,-23.59
170084358700,37.14,30.5466,88.34,-50.58
141288520300,20.83,30.5455,310.04,-27.71
70825106800,44.4,30.5446,165.43,4.66
101788121900,77.7146,30.5446,319.447,29.1783
92601900400,23.39,30.5285,215.26,-35.99
70275947400,12.07,30.5276,140.53,-37.61
173524850400,16.92,30.5215,54.16,-22.81
81027739400,54.93,30.5213,195.51,-57.38
132526025100,79.2659,30.5173,53.9426,17.2072
81645958600,47.85,30.5034,200.21,-37.35
160682090400,37.49,30.5003,316.94,-42.86
143621036300,53.82,30.4989,315.41,-87.21
181415414500,19.44,30.4978,192.14,-40.01
121137246000,56.31,30.4837,263.3,21.29
60591053600,47.44,30.4821,3.13,-18.62
62142728900,67.8403,30.4768,148.469,27.5258
93082964400,28.22,30.47,260.45,-12.21
180933632500,34.83,30.4586,138.32,-41.34
93627854200,37.86,30.4529,145.01,-68.98
173127454100,33.29,30.4481,117.06,-2.58
93392006500,55.84,30.447,323.43,-9.24
101907507400,36.07,30.445,308.05,-56.46
51136504200,43.42,30.4405,209.64,-77.52
150201736200,73.3668,30.4268,185.167,-57.7942
62734418800,49.61,30.4211,335.07,4.91
162012334100,55.85,30.4154,63.53,-62.74
132362599400,30.75,30.4087,196.36,-4.75
91024644900,51.59,30.4085,185.56,0.59
172681950401,20.54,30.4037,184.65,-17.89
100586477700,64.1226,30.3922,99.4792,-31.9875
112134827900,35.92,30.3871,301.5,-23.61
180881431800,63.9348,30.3867,250.401,-67.19
162548199100,46.91,30.3852,21.09,-47.21
142603350700,27.63,30.3852,212.52,-41.97
80637609800,42.32,30.3802,176.86,-62.03
80958363300,65.62,30.3722,205.467,-42.5794
112874079600,51.11,30.37,347.53,-4.19
71096111300,36.65,30.3662,225.24,-0.3
90413918200,29.78,30.3661,31.27,-14.28
170233867200,54.01,30.334,101.89,-33.26
133160093700,29.25,30.3315,129.69,-43.32
51600663600,35.82,30.3268,12.99,-6.74
153024053600,20.67,30.3189,334.38,-51.86
173655156000,68.2091,30.3186,145.784,-24.08
160524107000,20.56,30.3076,98.61,-39.63
120424408900,47.03,30.3064,111.36,-1.61
42921774500,5.5,30.3039,212.28,-40.86
180752184300,12.53,30.303,2.52,-30.27
150513034000,61.7393,30.2918,113.823,-49.4235
110196640600,49.32,30.2902,215.05,-62.55
161635893400,72.3592,30.2884,113.643,-68.9841
172830620200,14.81,30.2853,171.82,-43.05
132244247600,78.0571,30.2741,353.085,-38.4802
141040059400,23.81,30.2731,344.74,-33.99
132442974600,37.76,30.2683,168.12,-38.47
82870559200,30.14,30.2523,164.54,-5.74
160768484901,36.88,30.242,232.6,-49.17
150118321900,57.28,30.2414,196.85,20.95
82461058200,47.99,30.241,199.29,-70.44
72813532500,39.03,30.2388,247.9,-4.98
60287209600,37.08,30.2378,214.41,-15.31
151431517400,33.77,30.2325,90.8,-22.54
162636547500,54.91,30.2315,50.85,13
163275968701,36.82,30.2216,40.11,-4.46
103534886901,39.46,30.2173,89.14,-28.54
